Item Purchased,Category,Season,Review Rating,Previous Purchases,Frequency Ranking,cluster
Hoodie,Clothing,Spring,0.7600000000000002,11,0.0,1
Sweater,Clothing,Spring,0.6000000000000001,24,0.4,0
Dress,Clothing,Spring,0.040000000000000036,20,0.4,0
Boots,Footwear,Spring,0.9600000000000002,3,0.4,1
Sandals,Footwear,Spring,0.28000000000000025,11,0.0,1
Boots,Footwear,Spring,0.52,21,0.8000000000000002,0
Socks,Clothing,Spring,0.8,28,0.20000000000000007,0
Skirt,Clothing,Spring,0.72,12,1.0,1
Boots,Footwear,Spring,1.0,20,1.0,0
Blouse,Clothing,Spring,0.8,35,0.6,2
Shorts,Clothing,Spring,0.44000000000000017,31,0.6,0
Jacket,Outerwear,Spring,0.4800000000000002,3,0.8000000000000002,1
Jewelry,Accessories,Spring,0.3600000000000001,24,0.4,0
Scarf,Accessories,Spring,0.2400000000000002,5,0.8000000000000002,1
Shoes,Footwear,Spring,0.7600000000000002,47,0.4,2
Jeans,Clothing,Spring,0.8,34,0.0,0
Backpack,Accessories,Spring,0.3600000000000001,31,1.0,0
Sandals,Footwear,Spring,0.2400000000000002,31,0.8000000000000002,0
Dress,Clothing,Spring,0.0,11,1.0,1
Sneakers,Footwear,Spring,0.7600000000000002,9,0.4,1
Handbag,Accessories,Spring,0.52,38,0.8000000000000002,2
Sweater,Clothing,Spring,0.9600000000000002,7,0.4,1
Boots,Footwear,Spring,0.44000000000000017,43,0.4,2
Shorts,Clothing,Spring,0.11999999999999988,14,1.0,1
Handbag,Accessories,Spring,0.72,16,0.0,1
Shirt,Clothing,Spring,0.56,39,1.0,2
Handbag,Accessories,Spring,0.6800000000000002,33,0.0,0
Blouse,Clothing,Spring,0.6800000000000002,29,0.8000000000000002,0
Shirt,Clothing,Spring,0.6800000000000002,30,0.4,0
Hat,Accessories,Spring,0.2400000000000002,33,0.6,0
Pants,Clothing,Spring,0.28000000000000025,13,0.4,1
Sweater,Clothing,Spring,0.52,1,0.0,1
Blouse,Clothing,Spring,0.8800000000000001,1,1.0,1
Sunglasses,Accessories,Spring,0.3600000000000001,37,1.0,2
Handbag,Accessories,Spring,0.8,10,0.6,1
Handbag,Accessories,Spring,0.40000000000000013,40,0.0,2
Shoes,Footwear,Spring,0.8,21,0.6,0
Jewelry,Accessories,Spring,0.28000000000000025,17,0.8000000000000002,1
Shorts,Clothing,Spring,0.8399999999999999,5,1.0,1
Coat,Outerwear,Spring,0.6800000000000002,5,1.0,1
Sandals,Footwear,Spring,0.4800000000000002,22,0.20000000000000007,0
Gloves,Accessories,Spring,0.040000000000000036,20,1.0,0
Shoes,Footwear,Spring,0.9600000000000002,32,1.0,0
Dress,Clothing,Spring,1.0,5,0.8000000000000002,1
Blouse,Clothing,Spring,0.8399999999999999,45,0.4,2
Sneakers,Footwear,Spring,0.3600000000000001,39,0.8000000000000002,2
Handbag,Accessories,Spring,0.6800000000000002,35,0.6,2
Jeans,Clothing,Spring,0.2400000000000002,14,0.6,1
Sandals,Footwear,Spring,0.9199999999999999,14,0.4,1
Shorts,Clothing,Spring,1.0,25,0.6,0
Boots,Footwear,Spring,0.20000000000000018,12,0.8000000000000002,1
Sunglasses,Accessories,Spring,0.40000000000000013,40,0.20000000000000007,2
Belt,Accessories,Spring,0.9199999999999999,38,0.0,2
Boots,Footwear,Spring,0.7600000000000002,18,0.8000000000000002,0
Sandals,Footwear,Spring,0.8399999999999999,24,0.6,0
Blouse,Clothing,Spring,0.2400000000000002,14,0.20000000000000007,1
Hoodie,Clothing,Spring,0.72,44,0.8000000000000002,2
Hoodie,Clothing,Spring,0.8399999999999999,19,0.8000000000000002,0
Scarf,Accessories,Spring,0.8399999999999999,4,1.0,1
Dress,Clothing,Spring,0.08000000000000007,25,0.8000000000000002,0
Jeans,Clothing,Spring,0.08000000000000007,5,1.0,1
T-shirt,Clothing,Spring,0.15999999999999992,30,0.20000000000000007,0
Gloves,Accessories,Spring,0.8800000000000001,19,0.20000000000000007,0
Sneakers,Footwear,Spring,0.28000000000000025,3,0.4,1
Gloves,Accessories,Spring,0.11999999999999988,1,0.8000000000000002,1
Backpack,Accessories,Spring,0.8399999999999999,50,0.8000000000000002,2
Sunglasses,Accessories,Spring,0.6000000000000001,17,0.6,1
Jewelry,Accessories,Spring,1.0,39,0.8000000000000002,2
Handbag,Accessories,Spring,0.52,5,0.0,1
Coat,Outerwear,Spring,0.56,39,0.8000000000000002,2
Jacket,Outerwear,Spring,0.4800000000000002,18,0.6,0
Shorts,Clothing,Spring,0.9600000000000002,11,1.0,1
Jewelry,Accessories,Spring,0.9600000000000002,16,0.6,1
Skirt,Clothing,Spring,0.7600000000000002,47,0.8000000000000002,2
Sandals,Footwear,Spring,0.9199999999999999,17,0.8000000000000002,1
Sunglasses,Accessories,Spring,0.20000000000000018,8,0.6,1
Coat,Outerwear,Spring,0.9199999999999999,29,0.8000000000000002,0
Skirt,Clothing,Spring,0.6000000000000001,4,0.20000000000000007,1
Sandals,Footwear,Spring,0.8,36,0.20000000000000007,2
Shoes,Footwear,Spring,0.08000000000000007,36,1.0,2
Sandals,Footwear,Spring,0.6000000000000001,17,0.8000000000000002,1
Blouse,Clothing,Spring,0.4800000000000002,24,0.4,0
Shoes,Footwear,Spring,0.040000000000000036,31,0.0,0
Sandals,Footwear,Spring,0.44000000000000017,1,0.6,1
Boots,Footwear,Spring,0.8800000000000001,50,0.4,2
Hat,Accessories,Spring,0.2400000000000002,45,0.4,2
Shoes,Footwear,Spring,0.32000000000000006,28,0.20000000000000007,0
Hoodie,Clothing,Spring,0.3600000000000001,33,0.0,0
Sandals,Footwear,Spring,0.2400000000000002,29,0.20000000000000007,0
Jeans,Clothing,Spring,0.8399999999999999,2,0.0,1
Shorts,Clothing,Spring,0.08000000000000007,48,0.8000000000000002,2
Shirt,Clothing,Spring,0.28000000000000025,26,0.8000000000000002,0
Socks,Clothing,Spring,0.72,2,0.6,1
Sweater,Clothing,Spring,0.72,32,0.8000000000000002,0
Skirt,Clothing,Spring,0.9199999999999999,42,0.8000000000000002,2
Sandals,Footwear,Spring,0.08000000000000007,23,0.4,0
Sneakers,Footwear,Spring,0.40000000000000013,30,0.4,0
Belt,Accessories,Spring,0.08000000000000007,45,0.4,2
Sneakers,Footwear,Spring,0.6399999999999999,10,0.8000000000000002,1
Jeans,Clothing,Spring,0.6000000000000001,45,0.20000000000000007,2
Jacket,Outerwear,Spring,0.11999999999999988,42,0.8000000000000002,2
Hat,Accessories,Spring,0.28000000000000025,27,0.6,0
Sunglasses,Accessories,Spring,0.4800000000000002,1,1.0,1
Gloves,Accessories,Spring,0.0,3,1.0,1
Blouse,Clothing,Spring,1.0,36,0.8000000000000002,2
Scarf,Accessories,Spring,0.28000000000000025,1,0.6,1
Handbag,Accessories,Spring,0.44000000000000017,14,1.0,1
Boots,Footwear,Spring,0.20000000000000018,41,1.0,2
Blouse,Clothing,Spring,0.15999999999999992,36,0.20000000000000007,2
Skirt,Clothing,Spring,0.11999999999999988,7,0.0,1
Pants,Clothing,Spring,0.15999999999999992,45,0.4,2
Hat,Accessories,Spring,0.28000000000000025,17,0.0,1
Blouse,Clothing,Spring,0.3600000000000001,8,1.0,1
Pants,Clothing,Spring,0.15999999999999992,32,0.8000000000000002,0
Backpack,Accessories,Spring,0.6000000000000001,16,0.0,1
Skirt,Clothing,Spring,0.0,38,0.8000000000000002,2
Hoodie,Clothing,Spring,0.9199999999999999,33,0.8000000000000002,0
Sandals,Footwear,Spring,0.56,14,0.4,1
Jeans,Clothing,Spring,0.4800000000000002,5,0.8000000000000002,1
T-shirt,Clothing,Spring,0.6800000000000002,4,0.20000000000000007,1
Jacket,Outerwear,Spring,0.9600000000000002,49,0.6,2
Shorts,Clothing,Spring,0.6800000000000002,28,0.0,0
Coat,Outerwear,Spring,0.52,28,0.20000000000000007,0
Jacket,Outerwear,Spring,0.72,3,0.6,1
Hoodie,Clothing,Spring,0.6800000000000002,46,0.6,2
Scarf,Accessories,Spring,0.11999999999999988,17,1.0,1
Shirt,Clothing,Spring,0.08000000000000007,1,0.4,1
Sneakers,Footwear,Spring,0.3600000000000001,14,0.8000000000000002,1
Dress,Clothing,Spring,0.40000000000000013,49,0.20000000000000007,2
Skirt,Clothing,Spring,0.56,44,0.0,2
Backpack,Accessories,Spring,0.8,41,0.8000000000000002,2
Belt,Accessories,Spring,0.15999999999999992,24,0.4,0
Handbag,Accessories,Spring,0.2400000000000002,33,0.4,0
