Item Purchased,Category,Season,Review Rating,Previous Purchases,Frequency Ranking,cluster
Hat,Accessories,Winter,0.3600000000000001,35,0.8000000000000002,2
Coat,Outerwear,Winter,0.28000000000000025,9,0.6,1
T-shirt,Clothing,Winter,0.0,44,0.20000000000000007,2
Skirt,Clothing,Winter,0.8399999999999999,34,1.0,0
Socks,Clothing,Winter,0.6800000000000002,17,0.0,1
Belt,Accessories,Winter,0.11999999999999988,41,0.6,2
Jacket,Outerwear,Winter,0.40000000000000013,50,0.20000000000000007,2
Coat,Outerwear,Winter,0.6399999999999999,32,0.8000000000000002,0
Shirt,Clothing,Winter,0.72,48,0.8000000000000002,2
Coat,Outerwear,Winter,0.08000000000000007,12,0.20000000000000007,1
Sunglasses,Accessories,Winter,0.40000000000000013,36,0.4,2
Pants,Clothing,Winter,0.7600000000000002,18,0.6,0
Sandals,Footwear,Winter,0.40000000000000013,45,0.6,2
Gloves,Accessories,Winter,0.56,35,1.0,2
Hoodie,Clothing,Winter,0.56,21,0.0,0
Shirt,Clothing,Winter,0.3600000000000001,23,0.8000000000000002,0
Shorts,Clothing,Winter,0.9600000000000002,6,1.0,1
Pants,Clothing,Winter,0.72,15,0.6,1
Pants,Clothing,Winter,0.8800000000000001,35,1.0,2
Scarf,Accessories,Winter,0.40000000000000013,41,0.4,2
Jewelry,Accessories,Winter,0.4800000000000002,40,0.0,2
Shirt,Clothing,Winter,0.4800000000000002,12,0.8000000000000002,1
T-shirt,Clothing,Winter,0.72,43,0.8000000000000002,2
Sneakers,Footwear,Winter,0.8800000000000001,32,0.6,0
Dress,Clothing,Winter,0.6000000000000001,16,0.8000000000000002,1
Skirt,Clothing,Winter,0.2400000000000002,34,0.0,0
Shorts,Clothing,Winter,0.4800000000000002,14,0.8000000000000002,1
Shoes,Footwear,Winter,0.4800000000000002,35,1.0,2
Sunglasses,Accessories,Winter,0.40000000000000013,47,0.20000000000000007,2
T-shirt,Clothing,Winter,0.56,43,1.0,2
Shoes,Footwear,Winter,0.8399999999999999,23,0.4,0
Blouse,Clothing,Winter,0.6000000000000001,22,0.20000000000000007,0
Hat,Accessories,Winter,0.6399999999999999,18,0.0,0
Shoes,Footwear,Winter,0.9199999999999999,32,1.0,0
Sunglasses,Accessories,Winter,0.15999999999999992,3,0.4,1
Sneakers,Footwear,Winter,0.3600000000000001,7,1.0,1
Dress,Clothing,Winter,0.8800000000000001,32,0.20000000000000007,0
Belt,Accessories,Winter,0.040000000000000036,13,1.0,1
Shoes,Footwear,Winter,0.040000000000000036,22,0.4,0
Gloves,Accessories,Winter,0.6399999999999999,4,0.8000000000000002,1
Hoodie,Clothing,Winter,0.8399999999999999,12,0.8000000000000002,1
Jacket,Outerwear,Winter,0.28000000000000025,38,0.4,2
Dress,Clothing,Winter,0.7600000000000002,4,0.6,1
Hoodie,Clothing,Winter,0.32000000000000006,33,0.8000000000000002,0
Scarf,Accessories,Winter,0.9600000000000002,50,1.0,2
Jewelry,Accessories,Winter,0.08000000000000007,4,1.0,1
Scarf,Accessories,Winter,0.7600000000000002,32,1.0,0
Belt,Accessories,Winter,0.32000000000000006,48,0.0,2
Hat,Accessories,Winter,0.9199999999999999,29,1.0,0
Socks,Clothing,Winter,0.32000000000000006,17,0.20000000000000007,1
Boots,Footwear,Winter,0.44000000000000017,32,0.8000000000000002,0
Blouse,Clothing,Winter,0.040000000000000036,18,1.0,0
Shorts,Clothing,Winter,0.15999999999999992,12,1.0,1
Skirt,Clothing,Winter,1.0,45,0.8000000000000002,2
Jewelry,Accessories,Winter,0.32000000000000006,10,0.20000000000000007,1
Shoes,Footwear,Winter,0.4800000000000002,1,0.0,1
Shoes,Footwear,Winter,0.2400000000000002,13,0.8000000000000002,1
Sandals,Footwear,Winter,0.40000000000000013,5,0.8000000000000002,1
Jewelry,Accessories,Winter,0.20000000000000018,47,0.0,2
Shoes,Footwear,Winter,0.52,4,0.0,1
Handbag,Accessories,Winter,0.08000000000000007,41,0.8000000000000002,2
Hat,Accessories,Winter,0.8,3,0.6,1
Sunglasses,Accessories,Winter,0.15999999999999992,30,0.4,0
Socks,Clothing,Winter,0.20000000000000018,17,0.8000000000000002,1
Sweater,Clothing,Winter,0.040000000000000036,11,0.8000000000000002,1
Hoodie,Clothing,Winter,0.20000000000000018,39,1.0,2
Sunglasses,Accessories,Winter,0.6000000000000001,36,0.4,2
Hat,Accessories,Winter,0.56,35,1.0,2
Gloves,Accessories,Winter,0.2400000000000002,18,0.20000000000000007,0
Dress,Clothing,Winter,0.7600000000000002,2,0.20000000000000007,1
Jacket,Outerwear,Winter,0.20000000000000018,1,0.20000000000000007,1
Jewelry,Accessories,Winter,0.9600000000000002,43,0.8000000000000002,2
Blouse,Clothing,Winter,0.15999999999999992,38,0.0,2
Coat,Outerwear,Winter,0.6399999999999999,43,1.0,2
Sunglasses,Accessories,Winter,0.6800000000000002,22,0.8000000000000002,0
Shirt,Clothing,Winter,0.8,38,0.0,2
Sweater,Clothing,Winter,0.6000000000000001,34,0.4,0
T-shirt,Clothing,Winter,0.040000000000000036,28,0.8000000000000002,0
Gloves,Accessories,Winter,0.56,48,0.8000000000000002,2
Boots,Footwear,Winter,0.4800000000000002,40,0.8000000000000002,2
Socks,Clothing,Winter,0.8,4,0.20000000000000007,1
Jeans,Clothing,Winter,0.52,6,0.6,1
Jewelry,Accessories,Winter,0.28000000000000025,23,0.20000000000000007,0
Jacket,Outerwear,Winter,0.040000000000000036,13,0.6,1
Socks,Clothing,Winter,0.8800000000000001,6,0.8000000000000002,1
Shoes,Footwear,Winter,0.4800000000000002,28,0.20000000000000007,0
Belt,Accessories,Winter,0.6000000000000001,14,0.6,1
Dress,Clothing,Winter,0.6800000000000002,26,0.0,0
Sneakers,Footwear,Winter,0.52,42,0.6,2
Belt,Accessories,Winter,1.0,34,0.4,0
Boots,Footwear,Winter,0.9199999999999999,27,1.0,0
Hoodie,Clothing,Winter,0.6399999999999999,17,0.4,1
Sandals,Footwear,Winter,0.040000000000000036,28,0.8000000000000002,0
Jacket,Outerwear,Winter,0.6800000000000002,42,0.6,2
Hat,Accessories,Winter,0.6000000000000001,48,0.0,2
Sweater,Clothing,Winter,0.9600000000000002,46,0.20000000000000007,2
Jewelry,Accessories,Winter,0.20000000000000018,39,0.0,2
Hoodie,Clothing,Winter,0.040000000000000036,36,0.8000000000000002,2
T-shirt,Clothing,Winter,0.40000000000000013,26,0.4,0
Shirt,Clothing,Winter,0.11999999999999988,9,0.6,1
T-shirt,Clothing,Winter,0.9600000000000002,1,0.8000000000000002,1
Hat,Accessories,Winter,0.32000000000000006,33,0.8000000000000002,0
Dress,Clothing,Winter,0.32000000000000006,9,0.20000000000000007,1
Hat,Accessories,Winter,0.32000000000000006,21,0.20000000000000007,0
Skirt,Clothing,Winter,0.6399999999999999,6,0.4,1
Shirt,Clothing,Winter,0.56,40,0.6,2
Socks,Clothing,Winter,0.28000000000000025,39,0.4,2
Shirt,Clothing,Winter,0.040000000000000036,33,0.20000000000000007,0
Dress,Clothing,Winter,0.8800000000000001,6,0.4,1
